电池不是很耐用，小米通病爱发烫，就单纯看看电视都烫，官网展示的电池容量信息还有各种信息，当你拿到手机那一刻你才会知道他说的最低信息就已经是这款手机的封顶了，由于疫情没有时间回去退，只能留着看看电视了总之米系列以后不会再用。,2,电池 耐用 小米 通病 爱发 烫 电视 烫 官网 展示 电池容量 信息 信息 拿到 手机 那一刻 说 最低 信息 这款 手机 封顶 疫情 时间 回去 退 只能 留着 电视 米 系列 再用
非常不满意，我都说了手机不放驿站，还是不给送上门，晚上回去才可以取，先给差评！！！,1,满意 说 手机 放 驿站 送上门 晚上 回去 取 先给 差评
机子收到了，满满的科技感，是我最喜欢的款，试了一下机，操控非常流畅，超高清的摄像头，完全满足我工作上要拍照的要求； 这是我目前为止买到最喜欢的一部手机了??,3,机子 收到 满满的 科技 感 喜欢 款 试 机 操控 流畅 超高 清 摄像头 工作 上要 拍照 目前为止 买到 喜欢 一部 手机
用起来一般，有时候打游戏会卡顿,2,有时候 打游戏 会卡顿
亮度比较低，不如去年的同价位机型，购买前可以考虑下,1,亮度 低 去年 同价位 机型 购买 前
发烫厉害也就算了，还经常卡死 呸,1,发烫 厉害 卡死
老人原来手机实在不行了，推荐购买此款手机，骁龙870运行速度很流畅，电池很耐用，一天用不完，其他特色：自带小米万能遥控 NFC 功能，出厂就有手机贴膜，特别赞显示效果：屏幕很大，再加上120高刷屏，拍照效果足够强大，5G手机中的性价比之王，618活动，真心推荐购买！,3,老人 手机 实在 不行 推荐 购买 此款 手机 骁龙 870 运行 速度 流畅 电池 耐用 用不完 特色 自带 小米 万能 遥控 NFC 功能 出厂 手机 贴膜 特别 赞 显示 效果 屏幕 很大 120 高 刷屏 拍照 效果 足够 强大 5G 手机 中 性价比 之王 618 活动 真心 推荐 购买
东西已经收到！手感一般！用料扎实！质量很好！平常用基本没有问题！12mini换k50感觉太大了，容易误触，还需要适应一下。安卓现在用起来也不错，主要看中了续航和这颗芯片。,3,东西 收到 手感 用料 扎实 质量 平常 12mini 换 k50 感觉 太大 误触 安卓 不错 看中 续航 这颗 芯片
很真实的评价一下，发货很快，两天就到了。WiFi信号较好，屏幕显示效果挺好，色域丰富。但是这款k40s手机信号不好，在一楼信号太差，其他型号手机比如neo5、红米note9都能正常通话，但这个手机就没有信号了，客服让关闭5G试试，都试了，是手机本身接收基站信号功能太差，在网上查阅发现，也有其他用户反应一样存在信号不好的问题，估计就这样了，和客服再次沟通，说寄充电宝补偿，但也没有了后文，暂时凑合着用吧。,2,真实 评价 发货 很快 两天 WiFi 信号 屏幕显示 效果 挺 色域 这款 k40s 手机信号 不好 一楼 信号 太 差 型号 手机 neo5 红米 note9 通话 手机 信号 客服 关闭 5G 试试 试 手机 接收 基站 信号 功能 太 差 网上 查阅 发现 用户 信号 不好 估计 客服 沟通 说 寄 充电 宝 补偿 后文 暂时 凑合着
用了一段时间，最吐槽的是手机信号不太好，同样的场景，HW就可以，为啥你不成呢,2,一段时间 最吐槽 手机信号 不太好 场景 HW 为啥
打开盒子里面明显指纹和污渍，想上门取件退货，系统却是显示地址不符合上门取件地址，能送不能取？？？我打电话给京东快递小哥，都说，这是可以上门取件的点，但是系统就是不通过，联系京东在线客服，都没人回我消息，我平时都不退货的也不应该是啥名单呀，就是这次太明显污渍了，实在不能不退,1,打开 盒子 指纹 污渍 想 上门 取件 退货 系统 却是 显示 地址 符合 上门 取件 地址 送 取 打电话 京东 快递 小哥 说 这是 上门 取件 点 系统 京东 在线 客服 没人 回 消息 平时 退货 名单 太 污渍 实在 退
京东老客户，小米老客户 这词购买体验极差，首先3月31日该商品京东价比小米有品价高，七天时间不到就下调价格，赠品小米那边是标准定义，京东是不一定的限量。除了说非常抱歉给客户带来不好的购物体验，没其他话题，京东确实做大了。 三分好评给小米产品,2,京东 老客户 小米 老客户 这词 购买 体验 极差 月 31 日该 商品 京东 价比 小米 有品 价高 七天 时间 不到 下调 价格 赠品 小米 标准 定义 京东 限量 说 抱歉 客户 带来 不好 购物 体验 话题 京东 确实 做 三分 好评 小米 产品
外形外观：超窄边框，年轻时尚 屏幕音效：JBL认证双喇叭立体音效，相当震撼！ 拍照效果：6kw像素，立体成像技术，够用！ 运行速度：6G运存主流配置，主流游戏王者吃鸡刚刚好！ 待机时间：5000毫安大电量，王者吃鸡畅玩6小时。nice 其他特色：红外遥控便捷实用，生活防水省心更放心！,3,外形 外观 超窄 边框 年轻 时尚 屏幕 音效 JBL 认证 双 喇叭 立体 音效 震撼 拍照 效果 6kw 像素 立体 成像 技术 够用 运行 速度 6G 运存 主流 配置 主流 游戏 王者 吃 鸡 刚刚 待机时间 5000 毫安 电量 王者 吃 鸡畅 玩 小时 nice 特色 红外 遥控 便捷 实用 生活 防水 省心 放心
太差极差   体验太差了,1,太 差 极差 体验 太差
手机网速一般,2,手机 网速
很不错，外观很漂亮，电池也很耐用,3,不错 外观 很漂亮 电池 耐用
刚买完就降价，我也是服了,1,刚买 完 降价 服
一般，屏幕色彩不真实！看时间长了眼睛不舒服,2,屏幕 色彩 真实 时间 长 眼睛 舒服
手机很棒，价位合适。屏幕不错，看电影体验很好。电池耐用而且充电十分迅速。满足日常需求,3,手机 很棒 价位 合适 屏幕 不错 电影 体验 电池 耐用 充电 十分迅速 日常 需求
**，才买了一天就降价了,1,买 降价
这才买还没一个月就死机，我也算服了，什么破机子,2,这才 买 一个月 死机 算服 破 机子
还行吧 摄像头没歪 镜头里粒小灰尘不影响扫码 谁知道系统更新通知要怎么关?,2,还行 摄像头 歪 镜头 里粒 灰尘 影响 扫码 系统 更新 通知 关
天玑8100无论在性能方面，还是在功耗方面都非常优秀，预言一波，2022年度神U：天玑8100。 三星2K柔性直屏，观感细腻，再加上后面更新推送的120hz+DC调光同开，三千元价位内屏幕无敌。 5500毫安超大电池，67W够用充电速度，续航表现非常优秀，保守预计普通用户亮屏8小时以上,3,天玑 8100 性能 功耗 优秀 预言 一波 2022 年度 神 U 天玑 8100 三星 2K 柔性 直屏 观感 细腻 更新 推送 120hz DC 调光 同开 三千元 价位 屏幕 无敌 5500 毫安 超大 电池 67W 够用 充电 速度 续航 表现 优秀 保守 预计 普通用户 亮屏 小时
有一说一，看了配置，我对手机性能要求不高，也不怎么玩游戏，看重2k屏幕加五千毫安大电池所以买了，用了一个多月了，一句话总结这辈子不会再用小米的手机了，还买了碎屏险,2,说 配置 手机 性能 不高 玩游戏 看重 2k 屏幕 加 五千 毫安 电池 买 一个多月 一句 话 这辈子 再用 小米 手机 买 碎 屏险
一直用小米，值得信奈的！家里都是小米生态链的产品，从监控器小夜灯 小爱同学电视机电饭煲 窗帘，全智能家居小爱一件唤醒，空调都是可以的。非常的好用。手机用了很久也不卡，太好用了 外形外观：很好看 屏幕音效：刷新率很高 拍照效果：拍照很好看 运行速度：运动速度很快,3,小米 值得 信奈 家里 小米 生态 链 产品 监控器 小夜灯 小爱 同学 电视机 电饭煲 窗帘 全 智能家居 小爱 一件 唤醒 空调 手机 久 不卡 太好 外形 外观 好看 屏幕 音效 刷新率 高 拍照 效果 拍照 好看 运行 速度 运动 速度 很快
手机倒是挺好用，就是手感一般般，尤其后摄像头凸起。买了一周就降价了，还不给保价，对平台无语了,2,手机 倒 挺好用 手感 一般般 摄像头 凸起 买 一周 降价 保价 平台 无语
手机外观，续航还可以，侧面指纹解锁容易误触，APP在不升级的情况下容易闪退，客服不怎么行，有问题都是自己去摸索。,2,手机 外观 续航 侧面 指纹 解锁 误触 APP 升级 情况 闪退 客服 行 摸索
用了几天，今天在太阳底下才发现屏幕上有好几个小坑，不仔细看，还真看不到,2,几天 太阳 底下 发现 屏幕 好几个 小坑 仔细 真 看不到
差评，机器卡，经常死机,1,差评 机器 卡 死机
京东商城购物简单快捷，安全方便，质量有保障，京东快递小哥先打电话再送货上门，服务非常好?！ K40S，经典骁龙870，三星E4旗舰直屏，升级VC散热，升级67W旗舰直充，升级OIS光学防抖，杜比全景声立体双扬声器。无论工作、生活、游戏均可。???,3,京东 商城 购物 简单 快捷 质量 保障 京东 快递 小哥 先 打电话 送货上门 服务 K40S 经典 骁龙 870 三星 E4 旗舰 直屏 升级 VC 散热 升级 67W 旗舰 直充 升级 OIS 光学 防抖 杜比 全景 声 立体 双 扬声器 工作 生活 游戏
这个价位这么难用的手机真是想不到，老是死机死机死机，气死我了,2,价位 难用 手机 想不到 死机 死机 死机 气死我了
一直以为买的是小米note11 Pro，后来才弄清楚原来没有Pro，那你题目上写Pro干嘛,1,买 小米 note11 Pro 弄清楚 Pro 题目 写 Pro 干嘛
给家人买的，会黑屏，会黑屏，会黑屏。不知道什么原因,1,家人 买 黑屏 黑屏 黑屏 原因
手机一般，手机贴膜是真的不行，买回来2天就起泡。,2,手机 手机 贴膜 真的 不行 买回来 天 起泡
机身质感很差，做工一般，建议要买的朋友们，到实体店里体验以后再决定入手！5500的电池并没有想象中给力，中轻度使用亮屏6-7小时，充满电要1小时左右，比起友商65瓦充电功率，充满电只要30-40多分钟还是有差距的！miui就不多说了，用了10来天，卡死3次了，各种bug和发热，习惯就好。拍照就是扫码水评，别报期望。优点也有，2k屏显示效果确实细腻些，8100处理器日常使用还行，游戏别期望太高，王者荣耀这样的小游戏都掉帧掉的一塌糊涂，再有就是价格便宜，可能也算一个优点吧，但快3千的手机还是侧面指纹，也谈不上什么优势。,2,机身 质感 很差 做工 建议 买 朋友 实体 店里 体验 入手 5500 电池 想象 中给力 中 轻度 亮屏 小时 充满 电要 小时 友商 65 瓦 充电 功率 充满 电 30 40 多分钟 差距 miui 说 10 来天 卡死 次 bug 发热 习惯 拍照 扫码 水评 别报 期望 优点 2k 屏 显示 效果 确实 细腻 8100 处理器 日常 行 游戏 期望 太高 王者 荣耀 小游戏 掉 帧 掉 一塌糊涂 价格便宜 算 优点 手机 侧面 指纹 谈不上 优势
续航能力很好，没怎么用的话，可以用两三天，拍照清晰，运行速度畅快，非常不错的机子，,2,续航 能力 两三天 拍照 清晰 运行 速度 畅快 不错 机子
外观时尚靓丽，三星2k屏幕，细腻清晰，做工精美，手感好，有高大上的感觉； 67w闪充，半小时充满，工作生活不耽误； 5500mAh大电池，续航待机时间长，不掉电； 拍照清晰，OIS防抖相机，方便拍摄； 旗舰芯片，游戏不卡顿，流畅，散热快； 物流速度快，昨晚下单，今早9点就收到了；,3,外观 时尚 靓丽 三星 2k 屏幕 细腻 清晰 做工 精美 手感 高大 感觉 67w 闪充 半小时 充满 工作 生活 耽误 5500mAh 电池 续航 待机时间 长 掉电 拍照 清晰 OIS 防抖 相机 拍摄 旗舰 芯片 游戏 不卡顿 流畅 散热 物流 速度 昨晚 下单 今早 点 收到
外形外观：很好看，不是很绿 屏幕音效：屏幕很顺畅声音无杂音 拍照效果：拍的很清楚很真实 运行速度：很丝滑，8g的运行内存 待机时间：充一次不打游戏用一天没问题的 其他特色：打游戏不卡不掉帧,3,外形 外观 好看 绿 屏幕 音效 屏幕 顺畅 声音 杂音 拍照 效果 拍 真实 运行 速度 很丝滑 8g 运行 内存 待机时间 充 打游戏 特色 打游戏 不卡 掉 帧
屏幕素质好，手感很不错，性价比高。电池容量高，续航效果棒。拍摄效果感觉细腻，色彩完美。,3,屏幕 素质 手感 不错 性价比 高 电池容量 高 续航 效果 棒 拍摄 效果 感觉 细腻 色彩 完美
